A_x [g]	A_y [g]	A_z [g]
  -1.616194969	  -1.215485977	  -0.505994990
  -1.844273964	  -1.325651974	  -0.347272993
  -1.186266977	  -1.199198977	  -0.262177995
  -0.280172995	  -1.185107977	  -0.438101992
   0.241681995	  -1.025836980	  -0.634033988
   0.014213000	   0.070942999	  -0.344222993
  -1.096047979	   1.998603961	  -0.306097994
  -1.998603961	   1.998603961	   0.431574992
  -0.852047984	   1.563978970	  -0.149144997
  -0.654651987	   0.372099993	  -0.517889990
  -0.596274988	  -0.388325993	  -0.524416990
  -0.961420981	  -0.823133984	   0.002989000
  -1.686405967	  -1.093424979	  -0.155915997
  -1.694213967	  -1.324309974	  -0.729620986
  -1.344805974	  -1.240678976	  -0.460549991
  -1.008878981	  -1.078723979	  -0.052825999
  -0.489829991	  -0.818436984	  -0.159514997
  -0.196358996	   0.211852996	  -0.242962995
  -1.046515980	   1.998603961	  -0.427792992
  -1.629919969	   1.998603961	  -0.000305000
  -0.615062988	   1.826522965	  -0.261811995
  -0.569678989	   0.700706986	  -0.315125994
  -0.523257990	  -0.039649999	  -0.178363997
  -0.911583982	  -0.843812984	  -0.363620993
  -1.149849978	  -1.493828971	  -0.546437989
  -0.910851982	  -1.636812968	  -1.086653979
  -1.084945979	  -1.283561975	  -0.918415982
  -1.047735980	  -1.016686980	  -0.591150989
  -0.539544990	  -0.551195989	  -0.389179992
  -0.322079994	   0.471529991	  -0.198859996
  -0.976060981	   1.998603961	  -0.415531992
  -1.539822970	   1.998603961	   0.352823993
  -0.814288984	   1.574714970	  -0.587917989
  -0.601642988	   0.657640987	  -0.685639987
  -0.625981988	  -0.034037999	  -0.366121993
  -0.942632982	  -0.915853982	  -0.412542992
  -1.185412977	  -1.462779972	  -0.176289997
  -1.078052979	  -1.762594966	  -0.225089996
  -0.916097982	  -1.823228965	  -0.446336991
  -0.460671991	  -0.945926982	  -0.222649996
  -0.342819993	   0.441334991	  -0.253027995
  -1.071891979	   1.998603961	  -0.300790994
  -1.998603961	   1.998603961	  -0.175923997
  -0.675391987	   1.299055975	  -0.445848991
  -0.533261990	   0.430842992	  -0.180803997
  -0.537714990	  -0.382774993	   0.070454999
  -0.836858984	  -1.242569976	  -0.286760994
  -1.191268977	  -1.854155964	  -0.843812984
  -0.684968987	  -1.837075965	  -0.738770986
  -0.650503987	  -1.524145971	  -0.680637987
  -0.677343987	  -0.916524982	  -0.459146991
  -0.456157991	  -0.088449998	  -0.342514993
  -0.894869983	   1.743013966	  -0.314942994
  -1.998603961	   1.998603961	  -0.080885998
  -1.274228975	   1.998603961	   0.185866996
  -0.584745989	   0.797757985	  -0.289505994
  -0.447312991	   0.025864000	  -0.285113994
  -0.390826992	  -0.503127990	  -0.369659993
  -0.708880986	  -0.990700981	  -0.503737990
  -0.866748983	  -1.541530970	  -0.934092982
  -0.818558984	  -1.664079968	  -1.068658979
  -0.738282986	  -1.183033977	  -0.540215990
  -0.629885988	  -0.576815989	  -0.436576992
  -0.559247989	   0.673744987	  -0.520512990
  -1.243240976	   1.998603961	  -0.273157995
  -1.351210974	   1.998603961	  -0.231006996
  -0.655017987	   1.347794974	  -0.505628990
  -0.584562989	   0.630373988	  -0.265349995
  -0.485925991	  -0.169823997	  -0.119681998
  -0.773479985	  -0.957089982	  -0.005124000
  -1.042001980	  -1.565564970	  -0.074419999
  -0.984356981	  -1.998603961	  -0.385885993
  -0.716505986	  -1.689272967	  -0.572545989
  -0.594383989	  -1.022542980	  -0.381615993
  -0.419618992	  -0.077347999	  -0.841128984
  -0.894381983	   1.875688964	  -0.846374984
  -1.810723965	   1.998603961	  -0.298533994
  -1.022298980	   1.937237963	  -0.095098998
  -0.516364990	   0.772503985	  -0.092292998
  -0.466161991	   0.088571998	   0.058193999
  -0.504896990	  -0.635070988	  -0.130234997
  -0.723398986	  -1.219267976	  -0.250160995
  -1.016747980	  -1.998603961	  -0.544241989
  -0.785313985	  -1.998603961	  -0.939399982
  -0.738770986	  -1.669691968	  -0.766159985
  -0.508739990	   0.268033995	  -0.079299998
  -0.704244986	   1.998603961	  -0.820388984
  -1.728617967	   1.998603961	   0.239363995
  -1.105258979	   1.998603961	   0.038795999
  -0.423888992	   0.796720985	  -0.511789990
  -0.425108992	   0.589686989	   0.080031998
  -0.681003987	   0.024949000	   0.081129998
  -0.874678983	  -0.526429990	   0.066916999
  -1.102391979	  -1.281121975	  -0.251380995
  -1.141004978	  -1.773452966	  -0.686005987
  -1.049199980	  -1.679207968	  -0.587917989
  -0.921526982	  -1.200052977	  -0.285418994
  -0.372160993	  -0.075273999	  -0.413823992
  -0.656603987	   1.482726971	  -0.489036991
  -1.795351965	   1.998603961	   0.038185999
  -1.282951975	   1.998603961	  -0.175069997
  -0.493977990	   1.036694980	  -0.391924992
  -0.396377992	   0.395218992	  -0.158782997
  -0.459451991	  -0.300851994	  -0.081251998
  -0.856439983	  -0.873519983	  -0.103577998
  -1.414040973	  -1.512250971	  -0.117729998
  -1.391287973	  -1.998603961	  -0.547413989
  -0.853816984	  -1.567089970	  -0.778176985
  -0.614025988	  -0.674781987	  -0.457133991
  -0.358313993	   0.554306989	  -0.221185996
  -0.517584990	   1.998603961	  -0.248574995
  -1.747832966	   1.998603961	  -0.293653994
  -1.004303981	   1.822069965	  -0.072650999
  -0.529845990	   0.702353986	  -0.594688989
  -0.577669989	   0.228688996	  -0.251685995
  -0.661361987	  -0.310611994	  -0.141397997
  -0.865101983	  -0.958065982	  -0.120413998
  -0.939033982	  -1.599297969	  -0.273828995
  -0.781165985	  -1.773147966	  -1.014551980
  -0.969350981	  -1.402023973	  -0.948366982
  -0.741637986	  -0.474457991	  -0.153841997
  -0.505628990	   1.007536981	   0.313905994
  -1.508102971	   1.998603961	   0.276756995
  -1.707877967	   1.998603961	   0.931042982
  -0.839786984	   1.147165978	  -0.332754994
  -0.587307989	   0.610487988	  -0.292677994
  -0.610365988	   0.247720995	  -0.059840999
  -0.862417983	  -0.374234993	  -0.150425997
  -1.325224974	  -0.995519981	  -0.158782997
  -1.404829973	  -1.381771973	  -0.277244995
  -1.122704978	  -1.657613968	  -0.368195993
  -0.701682986	  -1.386468973	  -0.496051990
  -0.423766992	  -0.674964987	  -0.305731994
  -0.291884994	   0.681735987	  -0.204349996
  -1.240190976	   1.998603961	  -0.096379998
  -1.912410963	   1.998603961	   0.098026998
  -0.747432986	   1.208409977	  -0.400769992
  -0.513375990	   0.574070989	  -0.276573995
  -0.518194990	  -0.120962998	  -0.221002996
  -0.663618987	  -0.747005986	  -0.223503996
  -0.943181982	  -1.319856975	  -0.262116995
  -1.128987978	  -1.705437967	  -0.505567990
  -1.164611978	  -1.501087971	  -0.432123992
  -0.974352981	  -0.888769983	  -0.255223995
  -0.457743991	   0.301217994	   0.029035999
  -0.509593990	   1.842077964	  -0.121694998
  -1.843236964	   1.998603961	  -0.248513995
  -1.236225976	   1.639862968	  -0.358191993
  -0.700950986	   0.762682985	  -0.698205987
  -0.643854988	   0.366609993	  -0.284747995
  -0.584013989	  -0.082105998	  -0.121816998
  -0.658921987	  -0.542045990	  -0.141214997
  -0.912559982	  -0.990883981	  -0.116753998
  -1.098792979	  -1.188340977	  -0.207704996
  -1.163818978	  -1.318087975	  -0.309330994
  -0.883340983	  -1.212069977	  -0.525087990
  -0.538202990	  -0.735842986	  -0.642817988
  -0.405954992	   0.358801993	  -0.215451996
  -0.897919983	   1.900637963	  -0.104065998
  -1.722517967	   1.998603961	  -0.090828998
  -1.016503980	   1.421116973	  -0.299753994
  -0.711564986	   0.660446987	  -0.523867990
  -0.694545987	   0.271571995	  -0.572728989
  -0.641109988	  -0.098880998	  -0.601825988
  -0.603960988	  -0.469455991	  -0.709917986
  -0.704244986	  -0.726143986	  -0.411078992
  -0.789705985	  -0.788546985	   0.119010998
  -0.960505981	  -0.589564989	   0.602008988
  -1.370852974	  -0.176716997	   0.777444985
  -1.428497972	   0.446397991	   0.766281985
  -1.051883980	   0.888891983	   0.343124993
  -0.937386982	   1.163696978	  -0.377040993
  -0.899627983	   1.037060980	  -0.990090981
  -0.735903986	   0.786899985	  -1.013697980
  -0.751275986	   0.644098988	  -0.613781988
  -0.858391983	   0.143654997	  -0.170128997
  -1.031265980	  -0.483485991	   0.225821996
  -1.172175977	  -0.878765983	   0.341355993
  -1.072135979	  -1.153875978	   0.054716999
  -0.822584984	  -1.181203977	  -0.416202992
  -0.655017987	  -0.675757987	  -0.473725991
  -0.399061992	   0.497088990	  -0.240400995
  -0.678929987	   1.959868962	  -0.141580997
  -1.603689969	   1.998603961	   0.113398998
  -0.897980983	   1.465951972	  -0.067709999
  -0.785130985	   0.502090990	  -0.319395994
  -0.809225984	  -0.092353998	  -0.139384997
  -0.975328981	  -0.687835987	  -0.043736999
  -1.251780976	  -1.129719978	  -0.064476999
  -1.119654978	  -1.291369975	  -0.365267993
  -0.902494983	  -1.215485977	  -0.575290989
  -0.701499986	  -0.751031986	  -0.515754990
  -0.471712991	   0.173239997	  -0.292738994
  -0.688994987	   1.801512965	  -0.259615995
  -1.826766965	   1.998603961	  -0.036843999
  -0.969899981	   1.633457968	   0.000610000
  -0.547230989	   0.464941991	  -0.407967992
  -0.619332988	  -0.020862000	  -0.162930997
  -0.815203984	  -0.575839989	  -0.197090996
  -1.069085979	  -0.994360981	  -0.171897997
  -1.141919978	  -1.339254974	  -0.337939993
  -0.957211982	  -1.521888971	  -0.689360987
  -0.678929987	  -1.121911978	  -0.632813988
  -0.452009991	  -0.219111996	  -0.181474996
  -0.640621988	   1.295273975	  -0.146033997
  -1.673900968	   1.998603961	   0.010858000
  -1.401352973	   1.998603961	   0.080641998
  -0.568946989	   0.819961984	  -0.534847990
  -0.528869990	   0.426267992	  -0.482875991
  -0.462257991	   0.175984997	  -0.381127993
  -0.460183991	  -0.064293999	  -0.438162992
  -0.658555987	  -0.238631995	  -0.602313988
  -0.936898982	  -0.371733993	  -0.443042991
  -1.123314978	  -0.315247994	  -0.162137997
  -1.285635975	  -0.144752997	   0.050507999
  -1.257636976	  -0.090157998	   0.035928999
  -1.047918980	  -0.042150999	  -0.029401999
  -0.973742981	  -0.016592000	  -0.054045999
  -0.927016982	   0.027754999	  -0.017751000
  -0.890416983	   0.017812000	  -0.091560998
  -0.896455983	   0.038612999	  -0.123707998
  -0.940131982	   0.050629999	  -0.083569998
  -0.946109982	   0.089364998	  -0.103821998
  -0.933604982	   0.122731998	  -0.197700996
  -0.891331983	   0.095403998	  -0.242657995
  -0.860587983	   0.178912997	  -0.157501997
